"TIME","COICOP","COICOP_LABEL","UNIT","GEO","Value","Flag and Footnotes"
"2015","CP122_127","Prostitution; other services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","107,818.3",""
"2015","CP122_127","Prostitution; other services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","99,920.5",""
"2015","CP122","Prostitution","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2015","CP122","Prostitution","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2015","CP122","Prostitution","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2015","CP123","Personal effects n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","0.9",""
"2015","CP123","Personal effects n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","56,502.5",""
"2015","CP123","Personal effects n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","50,773.5",""
"2015","CP124","Social protection","Percentage of total","European Union - 27 countries (from 2019)","1.4",""
"2015","CP124","Social protection","Current prices, million euro","European Union - 27 countries (from 2019)","87,907.8",""
"2015","CP124","Social protection","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","81,298.4",""
"2015","CP125","Insurance","Percentage of total","European Union - 27 countries (from 2019)","2.8",""
"2015","CP125","Insurance","Current prices, million euro","European Union - 27 countries (from 2019)","180,792.8",""
"2015","CP125","Insurance","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","170,402.2",""
"2015","CP126","Financial services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","2.2",""
"2015","CP126","Financial services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","143,861.6",""
"2015","CP126","Financial services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","156,758.8",""
"2015","CP127","Other services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2015","CP127","Other services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2015","CP127","Other services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2016","TOTAL","Total","Percentage of total","European Union - 27 countries (from 2019)","100.0",""
"2016","TOTAL","Total","Current prices, million euro","European Union - 27 countries (from 2019)","6,658,656.5",""
"2016","TOTAL","Total","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","6,324,338.1",""
"2016","CP01","Food and non-alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)","13.2",""
"2016","CP01","Food and non-alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)","877,426.2",""
"2016","CP01","Food and non-alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","813,089.6",""
"2016","CP011","Food","Percentage of total","European Union - 27 countries (from 2019)","12.0",""
"2016","CP011","Food","Current prices, million euro","European Union - 27 countries (from 2019)","797,061.2",""
"2016","CP011","Food","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","738,421.0",""
"2016","CP012","Non-alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)","1.2",""
"2016","CP012","Non-alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)","80,365.0",""
"2016","CP012","Non-alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","74,654.1",""
"2016","CP02","Alcoholic beverages, tobacco and narcotics","Percentage of total","European Union - 27 countries (from 2019)","4.0",""
"2016","CP02","Alcoholic beverages, tobacco and narcotics","Current prices, million euro","European Union - 27 countries (from 2019)","266,480.6",""
"2016","CP02","Alcoholic beverages, tobacco and narcotics","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","230,700.5",""
"2016","CP021","Alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)","1.6",""
"2016","CP021","Alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)","105,855.8",""
"2016","CP021","Alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","97,637.4",""
"2016","CP022","Tobacco","Percentage of total","European Union - 27 countries (from 2019)","1.9",""
"2016","CP022","Tobacco","Current prices, million euro","European Union - 27 countries (from 2019)","128,396.3",""
"2016","CP022","Tobacco","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","103,138.1",""
"2016","CP023","Narcotics","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2016","CP023","Narcotics","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP023","Narcotics","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP03","Clothing and footwear","Percentage of total","European Union - 27 countries (from 2019)","4.8",""
"2016","CP03","Clothing and footwear","Current prices, million euro","European Union - 27 countries (from 2019)","317,752.8",""
"2016","CP03","Clothing and footwear","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","313,784.3",""
"2016","CP031","Clothing","Percentage of total","European Union - 27 countries (from 2019)","3.8",""
"2016","CP031","Clothing","Current prices, million euro","European Union - 27 countries (from 2019)","254,723.2",""
"2016","CP031","Clothing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","251,900.3",""
"2016","CP032","Footwear","Percentage of total","European Union - 27 countries (from 2019)","0.9",""
"2016","CP032","Footwear","Current prices, million euro","European Union - 27 countries (from 2019)","63,029.5",""
"2016","CP032","Footwear","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","61,890.9",""
"2016","CP04","Housing, water, electricity, gas and other fuels","Percentage of total","European Union - 27 countries (from 2019)","23.8",""
"2016","CP04","Housing, water, electricity, gas and other fuels","Current prices, million euro","European Union - 27 countries (from 2019)","1,587,769.9",""
"2016","CP04","Housing, water, electricity, gas and other fuels","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","1,470,041.6",""
"2016","CP041","Actual rentals for housing","Percentage of total","European Union - 27 countries (from 2019)","4.5",""
"2016","CP041","Actual rentals for housing","Current prices, million euro","European Union - 27 countries (from 2019)","299,135.5",""
"2016","CP041","Actual rentals for housing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","278,568.8",""
"2016","CP042","Imputed rentals for housing","Percentage of total","European Union - 27 countries (from 2019)","12.3",""
"2016","CP042","Imputed rentals for housing","Current prices, million euro","European Union - 27 countries (from 2019)","817,864.3",""
"2016","CP042","Imputed rentals for housing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","767,226.8",""
"2016","CP043","Maintenance and repair of the dwelling","Percentage of total","European Union - 27 countries (from 2019)","1.0",""
"2016","CP043","Maintenance and repair of the dwelling","Current prices, million euro","European Union - 27 countries (from 2019)","68,195.3",""
"2016","CP043","Maintenance and repair of the dwelling","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","62,691.4",""
"2016","CP044","Water supply and miscellaneous services relating to the dwelling","Percentage of total","European Union - 27 countries (from 2019)","1.8",""
"2016","CP044","Water supply and miscellaneous services relating to the dwelling","Current prices, million euro","European Union - 27 countries (from 2019)","119,616.1",""
"2016","CP044","Water supply and miscellaneous services relating to the dwelling","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","106,820.7",""
